Image_path,Label
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\018.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\019.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\020.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\021.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\022.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\023.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\024.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\025.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\026.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\027.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\028.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\029.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\030.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\031.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\032.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\033.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\034.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\035.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\036.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\037.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\038.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\039.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\040.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\041.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\042.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\043.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\044.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\045.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\046.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\047.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\048.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\049.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\050.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\051.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\052.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\053.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\054.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\055.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\056.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\057.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\058.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\059.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\060.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\061.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\062.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\063.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\064.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\065.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\066.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\067.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\068.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\069.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\070.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\071.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\072.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\073.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\074.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\075.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\076.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\077.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\078.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\079.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\080.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\081.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\082.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\083.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\084.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\085.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\086.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\087.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\088.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\089.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\090.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\091.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\092.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\093.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\094.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\095.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\096.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\097.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\098.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\099.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\100.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\101.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\102.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\103.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\104.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\105.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\106.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\107.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\108.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\109.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\110.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\111.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\112.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\113.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\114.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\115.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\116.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\117.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\118.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\119.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\120.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\121.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\122.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\123.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\124.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\125.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\126.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\127.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\128.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\129.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\130.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\131.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\132.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\133.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\134.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\135.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\136.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\137.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\138.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\139.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\140.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\141.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\142.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\143.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\144.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\145.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\146.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\147.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\148.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\149.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\150.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\151.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\152.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\153.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\154.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\155.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\156.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\157.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\158.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\159.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\160.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\161.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\162.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\163.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\164.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\165.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\166.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\167.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\168.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\169.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\170.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\171.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\172.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\173.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\174.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\175.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\176.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\177.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\178.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\179.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\180.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\181.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\182.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\183.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\184.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\185.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\186.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\187.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\188.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\189.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\190.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\191.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\192.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\193.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\194.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\195.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\196.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\197.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\198.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\199.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\200.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\201.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\202.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\203.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\204.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\205.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\206.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\207.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\208.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\209.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\210.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\211.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\212.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\213.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\214.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\215.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\216.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\217.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\218.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\219.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\220.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\221.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\222.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\223.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\224.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\225.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\226.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\227.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\228.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\229.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\230.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\231.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\232.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\233.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\234.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\235.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\236.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\237.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\238.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_001.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_002.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_003.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_004.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_005.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_006.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_007.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_008.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_009.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_010.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_011.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_012.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_013.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_014.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_015.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_016.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_017.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_018.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_019.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_020.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_021.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_022.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_023.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_024.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_025.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_026.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_027.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_028.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_029.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_030.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_031.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_032.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_033.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_034.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_035.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_036.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_037.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_038.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_039.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_040.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_041.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_042.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_043.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_044.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_045.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_046.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_047.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_048.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_049.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_050.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_051.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_052.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_053.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_054.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_055.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_056.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_057.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_058.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_059.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_060.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_061.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_062.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_063.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_064.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_065.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_066.bmp,LISIL
